Date,Open_USD,High_USD,Low_USD,Close_USD,Volume
2024-03-15,2159.19,2166.64,2155.2,2156.71,4556700
2024-03-18,2156.21,2161.5,2146.2,2160.21,7206800
2024-03-19,2155.78,2157.83,2148.44,2157.72,4657500
2024-03-20,2150.01,2187.79,2149.58,2182.61,9593800
2024-03-21,2201.02,2211.6,2165.61,2180.4,7396500
2024-03-22,2173.25,2179.6,2155.98,2162.78,6918500
2024-03-25,2172.1,2180.3,2166.2,2169.94,4034800
2024-03-26,2187.88,2189.07,2170.82,2176.98,5752700
2024-03-27,2184.22,2196.2,2172.1,2192.64,6041000
2024-03-28,2208.09,2234.1,2187.1,2220.83,9194500
2024-04-01,2252.63,2264.2,2226.83,2243.34,13677100
2024-04-02,2256.31,2279.2,2247.6,2275.95,13421100
2024-04-03,2272.28,2298.8,2267.9,2295.69,11416200
2024-04-04,2287.96,2303.6,2277.38,2282.78,12307300
2024-04-05,2293.55,2328.63,2267.4,2322.15,13382700
2024-04-08,2330.95,2341.8,2316.16,2336.34,10331400
2024-04-09,2350.6,2364.7,2335.93,2349.09,13069900
2024-04-10,2324.16,2358.1,2316.72,2326.75,13317500
2024-04-11,2339.53,2376.3,2329.17,2371.36,11415200
2024-04-12,2394.13,2429.0,2331.0,2340.39,30898800
2024-04-15,2350.88,2384.7,2320.9,2383.35,13239000
2024-04-16,2375.07,2394.6,2359.97,2386.29,10746100
2024-04-17,2384.31,2391.97,2357.02,2368.56,11521100
2024-04-18,2387.09,2388.7,2365.51,2376.62,6496900
2024-04-19,2378.68,2399.8,2374.26,2384.51,8689000
2024-04-22,2334.12,2383.3,2321.07,2325.71,13404300
2024-04-23,2308.48,2330.8,2294.2,2320.14,10730300
2024-04-24,2317.24,2334.39,2312.92,2315.94,5741100
2024-04-25,2313.94,2341.78,2305.0,2329.58,6606500
2024-04-26,2338.62,2347.9,2325.24,2337.0,6268500
2024-04-29,2330.88,2345.5,2322.57,2332.61,6409900
2024-04-30,2302.49,2322.5,2285.44,2286.2,11248600
2024-05-01,2297.73,2327.3,2283.8,2306.68,10373900
2024-05-02,2287.1,2324.7,2282.68,2300.38,6287000
2024-05-03,2297.71,2301.38,2274.19,2298.47,8679900
2024-05-06,2322.16,2330.47,2314.93,2322.8,6840500
2024-05-07,2315.37,2324.3,2308.47,2312.03,5660700
2024-05-08,2305.69,2318.42,2304.39,2305.26,4462700
2024-05-09,2315.03,2341.69,2314.6,2341.69,7732500
2024-05-10,2366.32,2370.42,2354.01,2360.81,8700900
2024-05-13,2343.34,2358.3,2329.74,2334.71,4896300
2024-05-14,2346.69,2358.24,2343.13,2355.11,4662700
2024-05-15,2365.84,2388.85,2350.61,2385.61,9297700
2024-05-16,2377.32,2382.17,2369.43,2376.13,4301700
2024-05-17,2399.11,2417.15,2380.7,2415.09,10481900
2024-05-20,2417.13,2437.33,2408.81,2425.44,5990900
2024-05-21,2428.05,2432.8,2416.49,2422.22,4002600
2024-05-22,2410.39,2417.6,2374.19,2378.19,8903100
2024-05-23,2364.87,2371.2,2331.15,2331.8,9537900
2024-05-24,2344.63,2347.33,2331.44,2333.39,4212400
2024-05-28,2361.34,2363.07,2336.9,2358.74,3809700
2024-05-29,2345.04,2347.64,2336.39,2336.83,4185000
2024-05-30,2342.73,2351.6,2320.8,2341.43,3068800
2024-05-31,2354.18,2356.24,2319.0,2327.48,5617200
2024-06-03,2333.71,2354.25,2312.0,2347.76,6172600
2024-06-04,2337.01,2347.7,2313.9,2326.53,5509400
2024-06-05,2341.71,2356.73,2326.2,2353.92,5479200
2024-06-06,2359.48,2376.88,2355.0,2371.04,5283900
2024-06-07,2324.95,2385.1,2285.4,2287.44,12195100
2024-06-10,2304.25,2313.87,2290.5,2308.68,4215300
2024-06-11,2312.4,2317.04,2300.0,2314.56,4004100
2024-06-12,2340.26,2341.13,2310.3,2321.34,5911900
2024-06-13,2318.73,2324.36,2295.16,2302.84,5861100
2024-06-14,2328.65,2336.22,2305.8,2332.87,7076500
2024-06-17,2323.7,2327.37,2309.6,2320.56,3877700
2024-06-18,2318.1,2333.78,2311.8,2329.88,4921400
2024-06-20,2338.9,2365.06,2328.3,2358.79,7290500
2024-06-21,2354.98,2355.73,2316.38,2322.0,8865600
2024-06-24,2330.28,2334.5,2322.7,2331.14,4626900
2024-06-25,2323.79,2333.0,2314.71,2319.46,3820900
2024-06-26,2296.11,2314.4,2293.19,2298.17,4690300
2024-06-27,2321.21,2329.75,2295.0,2324.23,4977800
2024-06-28,2331.36,2338.3,2319.0,2324.54,3955100
2024-07-01,2327.03,2335.14,2318.82,2330.49,3797900
2024-07-02,2327.83,2335.94,2320.16,2330.32,4921700
2024-07-03,2349.46,2364.59,2330.9,2356.48,5055300
2024-07-05,2373.68,2392.06,2354.9,2388.27,5950600
2024-07-08,2373.87,2383.8,2349.77,2358.2,5790800
2024-07-09,2362.11,2369.89,2348.06,2362.0,3901500
2024-07-10,2379.17,2385.33,2365.8,2370.74,5556200
2024-07-11,2406.47,2422.69,2378.7,2412.96,9322000
2024-07-12,2399.86,2417.04,2391.3,2411.53,5179300
2024-07-15,2414.6,2438.38,2410.61,2419.36,5719300
2024-07-16,2436.85,2467.55,2427.4,2467.55,11070700
2024-07-17,2472.95,2482.25,2450.04,2456.09,8620500
2024-07-18,2461.33,2467.92,2438.2,2440.47,5485500
2024-07-19,2394.39,2419.2,2393.2,2396.66,8666000
2024-07-22,2394.9,2402.1,2382.15,2397.28,5334100
2024-07-23,2402.42,2406.85,2388.7,2405.02,4435700
2024-07-24,2415.2,2430.44,2396.5,2397.15,6838800
2024-07-25,2367.08,2369.68,2350.87,2359.63,9777100
2024-07-26,2376.54,2388.21,2368.7,2383.78,6328800
2024-07-29,2390.62,2393.75,2366.74,2380.46,4665100
2024-07-30,2392.25,2409.3,2373.8,2404.24,4939500
2024-07-31,2416.8,2447.81,2402.8,2447.27,7316600
2024-08-01,2449.07,2458.04,2430.4,2438.6,7217200
2024-08-02,2461.94,2477.0,2407.08,2433.75,11109400
2024-08-05,2382.21,2449.8,2367.4,2402.94,8939000
2024-08-06,2392.52,2421.8,2377.5,2383.87,14362300
2024-08-07,2397.6,2401.6,2380.42,2382.58,5287800
2024-08-08,2406.11,2422.8,2384.3,2419.94,6327100
2024-08-09,2428.84,2433.81,2418.03,2426.03,4441000
2024-08-12,2442.73,2469.8,2432.0,2467.25,5561300
2024-08-13,2463.73,2472.37,2456.5,2463.62,6740200
2024-08-14,2447.37,2472.1,2434.41,2443.59,5462500
2024-08-15,2446.82,2467.7,2431.2,2451.14,5273300
2024-08-16,2484.08,2508.0,2451.4,2505.68,11924500
2024-08-19,2485.87,2508.5,2481.44,2501.64,5164800
2024-08-20,2524.36,2527.6,2496.49,2510.86,9073600
2024-08-21,2502.47,2515.4,2489.4,2507.44,5337400
2024-08-22,2487.91,2504.1,2465.34,2477.33,5765400
2024-08-23,2495.29,2513.55,2486.5,2505.88,5418200
2024-08-26,2521.25,2523.1,2506.24,2513.8,3151400
2024-08-27,2502.2,2523.1,2500.9,2520.56,4435600
2024-08-28,2505.52,2505.73,2491.8,2502.82,4961500
2024-08-29,2505.33,2525.7,2503.9,2516.13,5524200
2024-08-30,2511.41,2525.4,2490.03,2498.02,5743000
2024-09-03,2488.42,2501.8,2468.33,2487.45,6417900
2024-09-04,2482.19,2495.91,2477.76,2489.1,4696000
2024-09-05,2513.24,2515.08,2493.4,2509.25,4838100
2024-09-06,2503.96,2517.9,2480.09,2491.0,6315800
2024-09-09,2497.92,2504.7,2488.53,2501.6,3548800
2024-09-10,2510.13,2513.91,2496.41,2512.61,4378300
2024-09-11,2502.96,2525.8,2496.16,2508.69,4637300
2024-09-12,2535.1,2557.0,2523.4,2553.47,9930200
2024-09-13,2573.17,2582.36,2565.0,2579.11,7455100
2024-09-16,2580.02,2585.96,2572.67,2579.26,4713500
2024-09-17,2573.07,2581.8,2557.19,2565.08,5257100
2024-09-18,2575.06,2597.76,2543.82,2546.09,11081100
2024-09-19,2575.44,2589.28,2566.0,2585.49,6108200
2024-09-20,2606.5,2622.93,2590.4,2618.39,7737400
2024-09-23,2626.42,2631.72,2622.31,2623.28,5426200
2024-09-24,2630.9,2662.3,2625.5,2659.87,8386300
2024-09-25,2661.22,2664.25,2646.09,2656.25,7393400
2024-09-26,2664.17,2674.22,2650.65,2670.0,7041100
2024-09-27,2662.58,2672.1,2639.67,2648.64,8329600
2024-09-30,2637.99,2662.1,2622.1,2628.16,6916700
2024-10-01,2651.84,2671.09,2631.4,2656.28,10605500
2024-10-02,2656.02,2660.99,2638.5,2656.56,6798800
2024-10-03,2646.57,2659.44,2635.43,2654.89,5674500
2024-10-04,2649.52,2667.79,2639.0,2649.52,5947800
2024-10-07,2645.17,2657.4,2636.84,2640.73,3849000
2024-10-08,2636.37,2639.07,2602.19,2621.01,7669800
2024-10-09,2608.21,2615.57,2602.59,2607.02,4120500
2024-10-10,2614.6,2628.3,2602.5,2625.96,4792700
2024-10-11,2643.99,2659.34,2638.2,2654.47,5789500
2024-10-14,2651.32,2658.89,2641.59,2650.35,3922900
2024-10-15,2649.51,2666.38,2644.54,2659.57,5640800
2024-10-16,2677.89,2682.98,2664.27,2672.81,5431900
2024-10-17,2679.45,2693.61,2677.2,2688.96,5176200
2024-10-18,2703.66,2719.6,2702.58,2717.4,7833600
2024-10-21,2733.67,2738.4,2711.93,2717.23,9258600
2024-10-22,2737.04,2746.56,2728.6,2746.45,5756300
2024-10-23,2737.29,2742.5,2706.14,2713.39,8081000
2024-10-24,2739.58,2740.12,2719.35,2734.49,5962200
2024-10-25,2725.89,2742.65,2723.4,2740.17,4424500
2024-10-28,2736.91,2743.62,2729.5,2740.37,4029100
2024-10-29,2753.05,2772.52,2750.23,2770.36,8875500
2024-10-30,2776.75,2789.0,2767.56,2784.75,6386200
2024-10-31,2763.15,2787.5,2727.25,2741.42,9930800
2024-11-01,2750.58,2756.31,2730.14,2730.47,6473000
2024-11-04,2739.72,2742.54,2728.37,2734.42,4581400
2024-11-05,2745.07,2747.35,2730.26,2740.96,6029900
2024-11-06,2657.35,2734.5,2649.89,2658.0,14600200
2024-11-07,2686.0,2707.1,2662.5,2700.72,8821400
2024-11-08,2694.87,2697.9,2680.91,2682.86,6267900
2024-11-11,2625.72,2671.7,2607.65,2619.34,11653800
2024-11-12,2609.88,2613.89,2589.33,2596.47,10145500
2024-11-13,2610.86,2612.59,2570.61,2571.04,8431700
2024-11-14,2559.68,2576.2,2554.2,2564.44,8262400
2024-11-15,2570.69,2574.05,2557.27,2560.09,7299500
2024-11-18,2601.93,2613.19,2589.4,2608.75,6323400
2024-11-19,2626.81,2632.87,2619.02,2632.22,6579100
2024-11-20,2637.66,2653.57,2635.17,2647.19,6630700
2024-11-21,2664.99,2672.1,2655.7,2669.65,7646400
2024-11-22,2686.51,2710.5,2682.83,2704.26,7503000
2024-11-25,2643.85,2689.4,2613.65,2624.48,10733100
2024-11-26,2626.62,2630.74,2614.4,2629.22,4945900
2024-11-27,2649.96,2657.9,2627.2,2635.24,6930600
2024-11-29,2654.25,2664.3,2620.7,2657.93,2708500
2024-12-02,2645.9,2649.8,2621.7,2634.86,4765000
2024-12-03,2651.34,2654.7,2633.37,2640.19,3557800
2024-12-04,2651.36,2658.3,2637.0,2648.54,4608600
2024-12-05,2642.98,2655.0,2621.23,2628.91,4806200
2024-12-06,2628.52,2643.1,2617.5,2630.25,3540700
2024-12-09,2666.67,2677.1,2630.8,2656.7,4711500
2024-12-10,2683.99,2698.2,2661.0,2691.89,4642000
2024-12-11,2700.68,2733.8,2693.1,2718.12,11033800
2024-12-12,2684.33,2725.1,2674.15,2678.59,10149600
2024-12-13,2661.75,2689.3,2646.58,2646.8,6602600
2024-12-16,2658.77,2663.3,2646.63,2653.03,3310000
2024-12-17,2641.48,2652.3,2632.5,2643.0,4421300
2024-12-18,2640.71,2647.1,2589.21,2593.98,8015800
2024-12-19,2598.11,2610.3,2582.1,2597.35,8111400
2024-12-20,2617.39,2634.19,2604.9,2624.87,9527800
2024-12-23,2619.47,2627.7,2609.17,2612.53,5835500
2024-12-24,2618.84,2620.68,2609.5,2618.3,2421000
2024-12-26,2628.81,2641.5,2626.75,2636.18,4645100
2024-12-27,2615.75,2623.88,2614.12,2617.92,4728100
2024-12-30,2614.4,2626.9,2597.0,2609.52,3522500
2024-12-31,2614.19,2630.13,2604.9,2625.9,2522100
2025-01-02,2648.61,2663.1,2633.0,2661.63,6241900
2025-01-03,2652.81,2658.7,2639.8,2641.21,4872100
2025-01-06,2628.81,2647.0,2617.3,2638.14,3758900
2025-01-07,2663.66,2666.38,2645.11,2653.25,5090300
2025-01-08,2665.76,2676.9,2652.63,2667.28,6303300
2025-01-10,2691.6,2720.1,2683.7,2693.77,12380100
2025-01-13,2674.24,2711.2,2661.33,2667.73,8448600
2025-01-14,2666.4,2688.3,2665.32,2681.71,4914800
2025-01-15,2695.18,2712.5,2682.15,2702.46,6345000
2025-01-16,2721.83,2749.8,2718.68,2722.27,9236000
2025-01-17,2713.88,2751.6,2707.9,2709.21,8312900
2025-01-21,2738.65,2755.0,2724.8,2751.48,7668100
2025-01-22,2764.61,2768.85,2753.5,2766.14,5213800
2025-01-23,2752.78,2767.46,2745.4,2762.35,6511500
2025-01-24,2782.92,2794.98,2759.8,2779.55,7341300
2025-01-27,2759.82,2764.17,2737.5,2750.36,5799800
2025-01-28,2763.41,2774.5,2738.0,2773.74,5332000
2025-01-29,2766.9,2769.84,2753.32,2763.1,5671800
2025-01-30,2796.31,2829.5,2770.0,2805.55,12981200
2025-01-31,2817.2,2838.0,2803.93,2811.54,8961100
2025-02-03,2825.03,2848.4,2780.9,2827.1,11521100
2025-02-04,2846.3,2854.02,2816.1,2853.59,9850400
2025-02-05,2875.27,2892.01,2848.0,2871.79,12681100
2025-02-06,2866.53,2871.7,2836.3,2864.03,8731400
2025-02-07,2883.71,2896.0,2857.8,2869.36,9154000
2025-02-10,2914.01,2921.19,2863.8,2918.03,13250300
2025-02-11,2911.08,2945.4,2890.0,2907.71,7169500
2025-02-12,2905.34,2919.26,2868.6,2911.0,9328600
2025-02-13,2918.88,2940.52,2910.6,2939.65,8347500
2025-02-14,2936.76,2944.4,2874.8,2895.66,11546700
2025-02-18,2932.48,2946.94,2873.8,2943.57,8185900
2025-02-19,2942.57,2949.63,2917.1,2944.42,9342500
2025-02-20,2937.68,2955.8,2924.2,2945.94,7356900
2025-02-21,2943.75,2951.47,2917.3,2943.1,8917400
2025-02-24,2950.74,2960.2,2933.1,2959.0,5374400
2025-02-25,2949.92,2952.31,2890.0,2919.06,10079800
2025-02-26,2901.98,2923.71,2897.42,2923.17,7276000
2025-02-27,2895.97,2922.8,2870.4,2879.02,9374600
2025-02-28,2852.15,2877.1,2834.1,2859.86,11504500
2025-03-03,2878.28,2897.93,2863.4,2896.41,7725600
2025-03-04,2919.25,2927.9,2886.1,2919.79,8481300
2025-03-05,2907.31,2932.15,2893.0,2925.21,6990400
2025-03-06,2910.3,2923.97,2903.8,2910.3,6136400
2025-03-07,2918.92,2932.48,2900.5,2911.33,10431200
2025-03-10,2903.01,2915.1,2880.2,2885.87,7593900
2025-03-11,2912.24,2925.91,2880.4,2919.73,8436600
2025-03-12,2912.52,2942.46,2910.0,2932.69,7236200
2025-03-13,2946.13,2988.0,2935.2,2984.75,13741500
2025-03-14,2996.57,3004.8,2979.1,2985.39,13365000
2025-03-17,2988.31,3001.87,2986.68,3001.22,8583400
2025-03-18,3035.03,3039.2,3004.4,3035.68,9596500
2025-03-19,3033.83,3051.5,3025.27,3047.49,8822200
2025-03-20,3029.52,3047.3,3028.87,3043.18,5863300
2025-03-21,3029.16,3037.5,2998.05,3018.65,9359300
2025-03-24,3023.22,3025.18,3001.0,3005.23,7870100
2025-03-25,3021.81,3034.6,3016.28,3018.45,5090200
2025-03-26,3023.11,3033.2,3010.64,3015.63,3717500
2025-03-27,3040.52,3065.0,3025.5,3055.91,8476300
2025-03-28,3076.35,3094.9,3065.95,3078.96,9563700
2025-03-31,3116.65,3132.5,3086.0,3123.27,13925100
2025-04-01,3127.76,3149.5,3099.25,3117.24,15923600
2025-04-02,3126.07,3168.6,3116.09,3124.77,11074800
2025-04-03,3066.08,3166.9,3052.0,3105.55,20524400
2025-04-04,3074.63,3127.7,3011.0,3032.14,21517200
2025-04-07,3022.38,3050.8,2949.7,2966.56,19807000
2025-04-08,3011.41,3016.28,2968.4,2982.47,12639500
2025-04-09,3057.31,3096.85,2965.8,3091.54,25342200
2025-04-10,3127.83,3171.69,3072.1,3166.17,19837800
2025-04-11,3227.32,3241.51,3182.1,3227.0,21080100
2025-04-14,3200.95,3228.8,3190.01,3208.42,12427600
2025-04-15,3215.95,3227.76,3206.86,3225.16,7924100
2025-04-16,3299.63,3336.57,3238.3,3330.18,20778100
2025-04-17,3316.96,3345.0,3278.19,3314.9,18287800
2025-04-21,3411.34,3426.39,3399.76,3417.52,20372300
2025-04-22,3438.8,3485.6,3361.57,3369.69,35242300
2025-04-23,3294.29,3370.3,3255.41,3288.55,25421500
2025-04-24,3324.02,3353.9,3299.44,3335.82,10845000
2025-04-25,3266.93,3355.5,3258.59,3298.86,10691600
2025-04-28,3291.56,3345.24,3278.79,3344.81,9375500
2025-04-29,3309.56,3340.0,3289.97,3312.26,6852100
2025-04-30,3296.98,3318.7,3268.0,3287.89,8331900
2025-05-01,3218.96,3275.0,3196.34,3219.5,14969100
2025-05-02,3249.02,3257.0,3215.03,3225.32,8678400
2025-05-05,3310.76,3329.48,3239.7,3321.15,8924000
2025-05-06,3388.09,3430.9,3356.8,3413.62,11445300
2025-05-07,3377.3,3418.7,3355.44,3362.69,7888300
2025-05-08,3351.6,3390.0,3279.0,3296.09,11927600
2025-05-09,3330.47,3338.91,3299.0,3320.19,6913100
2025-05-12,3227.41,3300.7,3205.0,3225.9,14375900
2025-05-13,3234.7,3251.4,3215.44,3239.46,10233600
2025-05-14,3176.89,3233.0,3158.39,3171.37,14800600
2025-05-15,3180.7,3228.1,3125.0,3221.15,13497700
2025-05-16,3164.71,3228.1,3155.63,3182.23,14173000
2025-05-19,3221.95,3241.0,3207.13,3223.9,11656300
2025-05-20,3227.6,3293.2,3207.5,3284.18,12851000
2025-05-21,3295.03,3317.5,3285.51,3308.77,12414500
2025-05-22,3302.47,3328.0,3270.1,3281.04,9704200
2025-05-23,3343.99,3363.6,3323.5,3353.62,13339500
2025-05-27,3289.51,3341.0,3277.93,3296.98,9578500
2025-05-28,3298.6,3302.39,3281.49,3289.61,8803300
2025-05-29,3311.0,3328.8,3242.4,3309.59,9487900
2025-05-30,3288.41,3318.0,3265.23,3287.97,9553300
2025-06-02,3348.8,3380.8,3296.9,3375.44,13593200
2025-06-03,3352.75,3390.0,3326.65,3345.71,9315100
2025-06-04,3350.26,3380.0,3343.01,3366.4,7462500
2025-06-05,3370.53,3400.0,3331.66,3349.85,10817800
2025-06-06,3348.02,3364.3,3304.8,3305.67,7787500
2025-06-09,3308.95,3334.6,3290.0,3322.28,7159000
2025-06-10,3341.07,3344.3,3302.0,3323.73,7071700
2025-06-11,3331.51,3356.0,3313.64,3340.94,9248800
2025-06-12,3376.91,3395.9,3353.4,3381.89,11531400
2025-06-13,3437.32,3444.0,3407.3,3426.81,16592900
2025-06-16,3411.19,3442.0,3377.05,3378.46,12848400
2025-06-17,3388.71,3398.3,3361.18,3380.91,8234100
2025-06-18,3391.49,3392.46,3358.64,3362.98,9370800
2025-06-20,3352.66,3372.9,3341.0,3361.34,8794700
2025-06-23,3363.8,3389.06,3363.48,3371.83,12687900
2025-06-24,3306.28,3358.0,3289.7,3318.42,12035200
2025-06-25,3309.27,3331.49,3307.21,3328.89,6733200
2025-06-26,3314.78,3333.5,3304.91,3325.72,6787500
2025-06-27,3252.73,3318.7,3251.21,3265.63,13301300
2025-06-30,3278.24,3306.9,3262.0,3304.7,8192100
2025-07-01,3345.53,3354.1,3310.1,3334.58,9335600
2025-07-02,3339.81,3357.5,3328.1,3352.92,8316400
2025-07-03,3329.51,3335.14,3319.75,3330.48,5275800
2025-07-07,3308.27,3336.9,3299.2,3333.21,7351600
2025-07-08,3321.73,3334.5,3283.45,3298.53,11840500
2025-07-09,3292.01,3314.0,3282.0,3313.04,10644100
2025-07-10,3319.44,3330.5,3305.45,3320.41,7053700
2025-07-11,3349.39,3370.0,3330.5,3352.43,9187300
2025-07-14,3351.98,3375.5,3337.45,3340.49,5772900
2025-07-15,3337.71,3348.66,3316.67,3326.86,8149000
2025-07-16,3331.36,3374.53,3316.39,3343.83,17693100
2025-07-17,3314.05,3340.8,3309.93,3336.73,6642300
2025-07-18,3354.89,3356.3,3338.2,3345.66,5574300
2025-07-21,3383.91,3411.7,3350.3,3397.47,10995800
2025-07-22,3412.03,3441.0,3395.6,3429.61,13691800
2025-07-23,3406.88,3433.9,3378.89,3387.14,10547500
2025-07-24,3356.22,3374.67,3353.73,3366.86,7698800
2025-07-25,3341.16,3346.48,3323.58,3336.6,9376400
2025-07-28,3326.25,3327.77,3300.31,3315.07,9275400
2025-07-29,3319.38,3332.73,3310.59,3324.26,5741100
2025-07-30,3305.1,3331.8,3263.9,3267.53,13459600
2025-07-31,3307.11,3312.0,3272.9,3289.41,8981000
2025-08-01,3350.43,3360.64,3281.0,3355.86,12843400
2025-08-04,3374.12,3386.5,3347.4,3375.32,7639000
2025-08-05,3369.6,3389.9,3351.2,3378.17,6997700
2025-08-06,3369.64,3383.3,3361.3,3371.6,7418200
2025-08-07,3385.15,3422.9,3374.07,3400.35,10891500
2025-08-08,3393.37,3477.0,3378.71,3400.98,19886800
2025-08-11,3352.84,3383.9,3342.09,3352.08,10326700
2025-08-12,3349.14,3360.98,3330.1,3349.68,9697400
2025-08-13,3358.85,3372.86,3351.78,3360.04,4718600
2025-08-14,3346.46,3356.0,3328.9,3339.07,5817700
2025-08-15,3339.87,3347.04,3334.76,3340.85,5990100
2025-08-18,3344.91,3347.8,3331.7,3335.78,6150100
2025-08-19,3333.51,3343.5,3313.4,3317.32,5029900
2025-08-20,3342.02,3352.13,3310.1,3350.93,6515400
2025-08-21,3345.77,3349.4,3326.5,3339.58,4809000
2025-08-22,3331.31,3380.21,3330.33,3375.43,8526500
2025-08-25,3365.63,3378.35,3365.63,3367.37,4044400
2025-08-26,3375.98,3396.5,3371.1,3391.85,11698500
2025-08-27,3384.55,3404.6,3377.82,3398.9,4320100
2025-08-28,3405.91,3434.6,3400.0,3424.49,9610200
2025-08-29,3421.1,3457.73,3420.23,3457.51,15642600
2025-09-02,3487.84,3559.2,3481.53,3539.69,21247500
2025-09-03,3564.1,3593.7,3552.9,3568.24,16062200
2025-09-04,3556.67,3573.6,3538.39,3552.97,11703100
2025-09-05,3584.44,3613.2,3567.8,3600.97,16065200
2025-09-08,3629.6,3651.47,3590.0,3642.22,18617300
2025-09-09,3667.12,3681.04,3627.8,3634.8,21641900
2025-09-10,3652.83,3661.2,3549.03,3647.71,11945700
2025-09-11,3626.15,3645.62,3618.4,3641.27,9082600
2025-09-12,3653.57,3659.12,3643.0,3648.56,9619700
2025-09-15,3658.65,3690.96,3635.1,3686.93,10569900
2025-09-16,3699.88,3708.48,3681.4,3694.44,12161500
2025-09-17,3683.58,3713.07,3650.83,3666.61,16535300
2025-09-18,3658.11,3667.4,3631.89,3651.58,14913300
2025-09-19,3660.86,3690.45,3658.2,3689.91,14982600
2025-09-22,3727.03,3752.26,3688.0,3752.04,12386400
2025-09-23,3787.16,3792.82,3740.0,3767.91,18384000
2025-09-24,3770.61,3772.5,3721.01,3733.85,12709100
2025-09-25,3745.21,3760.87,3724.33,3749.13,12639600
2025-09-26,3761.12,3787.44,3755.46,3771.02,11698200
2025-09-29,3825.81,3837.12,3754.8,3833.09,15719600
2025-09-30,3818.01,3866.29,3793.4,3865.2,13312400
2025-10-01,3872.92,3891.9,3853.3,3871.4,15573600
2025-10-02,3895.39,3899.85,3820.8,3857.66,16162100
2025-10-03,3882.9,3893.99,3853.7,3888.55,14464000
2025-10-06,3937.32,3971.46,3926.8,3961.46,17093700
2025-10-07,3984.2,3992.46,3940.0,3981.48,16836800
2025-10-08,4040.1,4060.98,3987.2,4047.17,28052300
2025-10-09,4055.12,4055.99,3940.0,3971.34,33674800
2025-10-10,3992.66,4022.75,3945.5,4009.82,24192800
2025-10-13,4090.04,4115.68,4016.0,4107.31,18514400
2025-10-14,4108.19,4160.1,4085.8,4136.21,18409600
2025-10-15,4189.81,4210.6,4145.0,4205.66,20598300
2025-10-16,4244.88,4307.0,4196.6,4302.4,33621400
2025-10-17,4307.93,4358.0,4178.63,4219.52,62025000
2025-10-20,4309.79,4373.22,4214.6,4371.6,34523000
2025-10-21,4190.55,4332.7,4072.49,4089.72,54101400
2025-10-22,4039.14,4148.5,3997.75,4088.23,30524100
2025-10-23,4133.88,4142.44,4070.7,4104.95,13695500
2025-10-24,4102.29,4126.78,4074.9,4091.56,13263800
2025-10-27,4022.81,4078.6,3960.05,3978.15,23657600
2025-10-28,3922.06,3966.2,3903.74,3949.92,19257600
2025-10-29,4005.91,4010.57,3916.07,3933.84,18891800
2025-10-30,3955.89,4027.2,3913.7,4010.5,14812800
2025-10-31,4014.09,4034.5,3960.24,3988.63,11077900
2025-11-03,3997.11,4018.02,3982.27,3995.7,7254300
2025-11-04,3938.06,3995.4,3915.41,3925.49,11540100
2025-11-05,3969.44,3983.5,3929.9,3970.74,8357300
2025-11-06,3978.22,4007.5,3951.57,3966.41,6891100
2025-11-07,3986.99,4013.86,3970.52,3990.99,11060400
2025-11-10,4073.92,4111.8,4060.0,4100.47,13456200
2025-11-11,4117.89,4140.1,4084.19,4116.7,10753200
2025-11-12,4119.27,4204.4,4102.9,4183.43,16203700
2025-11-13,4199.08,4228.7,4133.16,4151.16,15867900
2025-11-14,4043.02,4197.9,4021.55,4076.53,15198000
2025-11-17,4057.18,4099.5,3997.31,4031.26,13295200
2025-11-18,4065.64,4073.34,4030.82,4060.43,7818800
2025-11-19,4097.84,4123.76,4046.31,4067.25,10980400
2025-11-20,4071.13,4097.17,4033.81,4066.36,10506500
2025-11-21,4059.08,4093.81,4031.8,4061.68,13194600
2025-11-24,4066.91,4125.49,4059.42,4124.62,10085300
2025-11-25,4124.99,4149.51,4101.12,4123.04,10462800
2025-11-26,4134.93,4171.0,4127.5,4157.29,9184100
2025-11-28,4189.45,4223.9,4140.0,4210.07,7175400
2025-12-01,4241.23,4262.1,4213.55,4231.9,11177100
2025-12-02,4223.13,4230.5,4158.41,4205.43,8103900
2025-12-03,4218.95,4237.08,4190.38,4201.79,7886800
2025-12-04,4204.51,4216.25,4175.0,4206.79,6754400
2025-12-05,4228.57,4257.04,4194.5,4199.45,9449800
2025-12-08,4205.1,4215.8,4172.4,4187.72,6822100
2025-12-09,4189.24,4219.7,4177.7,4208.58,6358700
2025-12-10,4191.42,4234.5,4175.67,4225.09,9120500
2025-12-11,4225.29,4286.9,4214.3,4271.12,11240600
2025-12-12,4336.33,4355.0,4252.79,4295.92,16792100
2025-12-15,4322.02,4349.2,4281.93,4300.72,11345000
2025-12-16,4322.01,4332.44,4270.5,4301.8,9201600
2025-12-17,4325.49,4351.4,4308.5,4338.64,10456900
2025-12-18,4328.04,4370.75,4303.81,4331.2,11837600
2025-12-19,4324.93,4361.4,4316.78,4336.89,9894800
2025-12-22,4423.81,4447.6,4371.1,4437.39,14202100
2025-12-23,4459.48,4503.8,4424.7,4495.78,13193300
2025-12-24,4481.61,4503.4,4444.43,4478.13,6718400
2025-12-26,4527.24,4556.3,4502.0,4530.07,10476200
2025-12-29,4386.71,4387.79,4296.18,4331.72,20679200
2025-12-30,4387.21,4403.6,4332.43,4336.01,10179000
